year,month,country_chart,artist,track,rank,streams,spotify_link
2017,01,Global,Milky Chance,Cocoon,180.0,3053924,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs
2017,01,Global,"Dante Klein, Cheat Codes",Let Me Hold You (Turn Me On),192.0,3031152,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
2017,01,Global,Passenger,Let Her Go,190.0,3020829,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
2017,02,Global,Ed Sheeran,Shape of You,1.0,53604545,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2017,02,Global,"The Chainsmokers, Coldplay",Something Just Like This,132.0,32715950,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
2017,02,Global,Kygo,It Ain't Me (with Selena Gomez),3.0,31493823,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
2017,02,Global,"ZAYN, Taylor Swift","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",4.0,30752312,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
2017,02,Global,The Chainsmokers,Paris,5.0,28468563,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
2017,02,Global,Luis Fonsi,Despacito (Featuring Daddy Yankee),6.0,27141506,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2017,02,Global,"Martin Garrix, Dua Lipa",Scared to Be Lonely,7.0,22617665,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
2017,02,Global,Ed Sheeran,Castle on the Hill,11.0,22606260,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
2017,02,Global,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),10.0,22249745,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2017,02,Global,"Katy Perry, Skip Marley",Chained To The Rhythm,8.0,21524699,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
2017,02,Global,James Arthur,Say You Won't Let Go,13.0,19046600,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
2017,02,Global,"The Weeknd, Daft Punk",Starboy,18.0,18832534,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
2017,02,Global,Julia Michaels,Issues,19.0,18563358,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
2017,02,Global,"The Weeknd, Daft Punk",I Feel It Coming,12.0,17968305,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
2017,02,Global,"The Chainsmokers, Halsey",Closer,15.0,17769021,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
2017,02,Global,Migos,Bad and Boujee (feat. Lil Uzi Vert),21.0,17713591,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
2017,02,Global,Starley,Call On Me - Ryan Riback Extended Remix,16.0,16911673,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
2017,02,Global,"Maroon 5, Kendrick Lamar",Don't Wanna Know,36.0,16384526,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
2017,02,Global,Shakira,Chantaje (feat. Maluma),26.0,16256079,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
2017,02,Global,Bruno Mars,That's What I Like,103.0,15755977,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
2017,02,Global,"Calvin Harris, Funk Wav",Slide (feat. Frank Ocean & Migos),17.0,15378889,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
2017,02,Global,Imagine Dragons,Believer,73.0,15020341,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
2017,02,Global,Machine Gun Kelly,Bad Things (with Camila Cabello),29.0,14543654,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
2017,02,Global,"Steve Aoki, Louis Tomlinson",Just Hold On,27.0,14396071,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
2017,02,Global,"Maroon 5, Future",Cold,29.0,14339035,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
2017,02,Global,Zedd,Stay (with Alessia Cara),22.0,14217182,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
2017,02,Global,Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),24.0,13758798,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
2017,02,Global,Drake,Fake Love,35.0,13658792,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
2017,02,Global,Alessia Cara,"How Far I'll Go - From ""Moana""",24.0,13331214,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
2017,02,Global,Big Sean,Bounce Back,34.0,13254135,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
2017,02,Global,KYLE,iSpy (feat. Lil Yachty),49.0,12998940,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
2017,02,Global,"DJ Snake, Justin Bieber",Let Me Love You,32.0,12832034,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
2017,02,Global,Bruno Mars,24K Magic,38.0,12758645,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
2017,02,Global,"The Vamps, Matoma",All Night,33.0,12062609,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
2017,02,Global,AJR,Weak,31.0,11877212,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
2017,02,Global,Martin Jensen,Solo Dance,28.0,11865457,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
2017,02,Global,Jon Bellion,All Time Low,32.0,11309485,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
2017,02,Global,"Drake, WizKid, Kyla",One Dance,40.0,11260012,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2017,02,Global,"Alok, Bruno Martini, Zeeba",Hear Me Now,45.0,11036221,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
2017,02,Global,Ed Sheeran,How Would You Feel (Paean),54.0,11027495,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN
2017,02,Global,"Ariana Grande, Nicki Minaj",Side To Side,50.0,10660342,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
2017,02,Global,Nicky Jam,El Amante,39.0,10517091,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
2017,02,Global,Major Lazer,Cold Water (feat. Justin Bieber & MØ),46.0,10288872,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
2017,02,Global,CNCO,Reggaetón Lento (Bailemos),41.0,10222203,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
2017,02,Global,"Robin Schulz, David Guetta, Cheat Codes",Shed a Light,42.0,10149547,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
2017,02,Global,Sage The Gemini,Now and Later,48.0,9966870,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
2017,02,Global,"Post Malone, Quavo",Congratulations,81.0,9885283,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
2017,02,Global,"Rae Sremmurd, Gucci Mane",Black Beatles,59.0,9876282,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
2017,02,Global,"Martin Garrix, Bebe Rexha",In the Name of Love,47.0,9867994,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
2017,02,Global,John Legend,Love Me Now,98.0,9585656,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
2017,02,Global,"Snakehips, MØ",Don't Leave,45.0,9331622,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92
2017,02,Global,"Hailee Steinfeld, Grey, Zedd",Starving,60.0,9082718,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
2017,02,Global,Zara Larsson,I Would Like,64.0,8976166,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
2017,02,Global,"Big Sean, Eminem",No Favors,150.0,8921805,https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8
2017,02,Global,Migos,T-Shirt,53.0,8839334,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
2017,02,Global,Calvin Harris,My Way,61.0,8822469,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
2017,02,Global,"Jax Jones, RAYE",You Don't Know Me - Radio Edit,65.0,8780729,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
2017,02,Global,Shawn Mendes,Mercy,75.0,8631270,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
2017,02,Global,Alan Walker,Alone,68.0,8579597,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
2017,02,Global,Kodak Black,Tunnel Vision,102.0,8019860,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
2017,02,Global,Big Sean,Moves,94.0,7952025,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS
2017,02,Global,"The Chainsmokers, Phoebe Ryan",All We Know,84.0,7731034,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
2017,02,Global,Future,Mask Off,69.0,7724992,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
2017,02,Global,Lana Del Rey,Love,62.0,7576131,https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW
2017,02,Global,Adele,Water Under the Bridge,62.0,7538898,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
2017,02,Global,Twenty One Pilots,Heathens,74.0,7496798,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
2017,02,Global,Petit Biscuit,Sunset Lover,57.0,7255048,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
2017,02,Global,Zion & Lennox,Otra vez (feat. J Balvin),56.0,7191355,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
2017,02,Global,Alessia Cara,Scars To Your Beautiful,85.0,7169052,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
2017,02,Global,Shawn Mendes,Treat You Better,80.0,7148774,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
2017,02,Global,Aminé,Caroline,79.0,7074858,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g
2017,02,Global,Bebe Rexha,I Got You,58.0,7036360,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
2017,02,Global,Rag'n'Bone Man,Human,65.0,6944163,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
2017,02,Global,"J Balvin, Pharrell Williams, BIA, Sky",Safari,67.0,6894070,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
2017,02,Global,Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),58.0,6806240,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
2017,02,Global,"Jonas Blue, RAYE",By Your Side,97.0,6400126,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
2017,02,Global,Sam Hunt,Body Like A Back Road,148.0,6364935,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
2017,02,Global,The Chainsmokers,Don't Let Me Down (feat. Daya),77.0,6319193,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
2017,02,Global,Ed Sheeran,Photograph,81.0,6245784,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
2017,02,Global,Luke Christopher,Lot to Learn,139.0,6223437,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW
2017,02,Global,Future,Comin Out Strong (feat. The Weeknd),66.0,6205335,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw
2017,02,Global,Isaiah Firebrace,It's Gotta Be You,72.0,6178555,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW
2017,02,Global,Ed Sheeran,Thinking out Loud,89.0,6174168,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
2017,02,Global,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",70.0,6155713,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
2017,02,Global,Olivia Holt,History,85.0,6059459,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF
2017,02,Global,Future,Selfish (feat. Rihanna),70.0,6043804,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
2017,02,Global,Rae Sremmurd,Swang,114.0,5998074,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
2017,02,Global,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),101.0,5985995,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
2017,02,Global,Little Mix,Touch,73.0,5904301,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
2017,02,Global,The Weeknd,Party Monster,83.0,5847867,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
2017,02,Global,"Noah Cyrus, Labrinth",Make Me (Cry),100.0,5834485,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
2017,02,Global,Ricky Martin,Vente Pa' Ca (feat. Maluma),82.0,5797951,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
2017,02,Global,Shelley FKA DRAM,Broccoli (feat. Lil Yachty),93.0,5790153,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
2017,02,Global,JP Cooper,September Song,83.0,5744982,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
2017,02,Global,Lady Gaga,Million Reasons,126.0,5453617,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ
2017,02,Global,"IAmChino, El Chacal","Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",88.0,5393824,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
2017,02,Global,"NEIKED, Dyo",Sexual,121.0,5379588,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop
2017,02,Global,Future,Rent Money,184.0,5334264,https://open.spotify.com/track/4Zxdw0Hno7YDu0IzvY76Qo
2017,02,Global,Hearts & Colors,Lighthouse - Andrelli Remix,186.0,5302277,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo
2017,02,Global,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,96.0,5255321,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
2017,02,Global,Stanaj,Romantic - NOTD Remix,112.0,5242167,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy
2017,02,Global,"Daddy Yankee, Ozuna",La Rompe Corazones,172.0,5229454,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
2017,02,Global,Wisin,Vacaciones,90.0,5220885,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
2017,02,Global,Piso 21,Me llamas (feat. Maluma) - Remix,91.0,5216646,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
2017,02,Global,Twenty One Pilots,Stressed Out,107.0,5191243,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
2017,02,Global,Childish Gambino,Redbone,104.0,5181881,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
2017,02,Global,"21 Savage, Metro Boomin",X (feat. Future),128.0,5144549,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
2017,02,Global,Rihanna,Love On The Brain,131.0,5115339,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
2017,02,Global,Linkin Park,Heavy (feat. Kiiara),152.0,5028269,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4
2017,02,Global,Anuel AA,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",117.0,5016836,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
2017,02,Global,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),173.0,4998085,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
2017,02,Global,"Sean Paul, Dua Lipa",No Lie,112.0,4983148,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
2017,02,Global,"Flo Rida, 99 Percent",Cake - Challenge Version,105.0,4980267,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t
2017,02,Global,Bruno Mars,Versace on the Floor,104.0,4948057,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
2017,02,Global,Twenty One Pilots,Ride,110.0,4915146,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
2017,02,Global,Future,Draco,95.0,4891332,https://open.spotify.com/track/67dyMPOUsbZ9Yg06PnfAAh
2017,02,Global,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),194.0,4880371,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA
2017,02,Global,Rag'n'Bone Man,Skin,155.0,4873364,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf
2017,02,Global,Sia,Cheap Thrills,118.0,4831630,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
2017,02,Global,Sia,The Greatest (feat. Kendrick Lamar),119.0,4815871,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
2017,02,Global,Ozuna,Dile Que Tu Me Quieres,127.0,4797458,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o
2017,02,Global,Calvin Harris,This Is What You Came For (feat. Rihanna),124.0,4776200,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
2017,02,Global,gnash,"i hate u, i love u (feat. olivia o'brien)",145.0,4773264,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
2017,02,Global,G-Eazy,Some Kind Of Drug (feat. Marc E. Bassy),113.0,4758101,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF
2017,02,Global,Justin Bieber,Love Yourself,123.0,4741472,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
2017,02,Global,Big Sean,Halfway Off The Balcony,98.0,4728672,https://open.spotify.com/track/4atJ40xfasjdM9ZF3p07BV
2017,02,Global,Lauv,The Other,119.0,4716774,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g
2017,02,Global,Aaron Carter,Sooner Or Later,164.0,4688040,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe
2017,02,Global,Alan Walker,Faded,115.0,4683032,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
2017,02,Global,"Jonas Blue, JP Cooper",Perfect Strangers,117.0,4681521,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
2017,02,Global,"Nevada, Mark Morrison, Fetty Wap",The Mack,168.0,4642277,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
2017,02,Global,Danny Ocean,Me Rehúso,152.0,4614116,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
2017,02,Global,A R I Z O N A,Oceans Away,121.0,4602390,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I
2017,02,Global,"Carlos Vives, Shakira",La Bicicleta,129.0,4593178,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
2017,02,Global,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),133.0,4582175,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
2017,02,Global,The Weeknd,Reminder,138.0,4553142,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
2017,02,Global,Desiigner,Panda,131.0,4535589,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
2017,02,Global,Travis Scott,goosebumps,124.0,4511859,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
2017,02,Global,Sebastian Yatra,Traicionera,135.0,4509824,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
2017,02,Global,"Big Sean, Migos",Sacrifices,195.0,4495180,https://open.spotify.com/track/1r0faljjM2b876iNoaDUh5
2017,02,Global,J. Cole,Deja Vu,143.0,4492331,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
2017,02,Global,Big Sean,Jump Out The Window,111.0,4485894,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd
2017,02,Global,"Drake, Rihanna",Too Good,137.0,4446293,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
2017,02,Global,"Drake, 21 Savage",Sneakin’,160.0,4418232,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W
2017,02,Global,Dua Lipa,Be the One,136.0,4404879,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol
2017,02,Global,Justin Bieber,Sorry,136.0,4383231,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
2017,02,Global,"DVBBS, CMC$",Not Going Home (feat. Gia Koka),188.0,4311752,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61
2017,02,Global,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",141.0,4243042,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
2017,02,Global,"FRENSHIP, Emily Warren",Capsize,149.0,4221429,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco
2017,02,Global,Marian Hill,Down,181.0,4217149,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB
2017,02,Global,Bag Raiders,Shooting Stars,163.0,4197586,https://open.spotify.com/track/0UeYCHOETPfai02uskjJ3x
2017,02,Global,XXXTENTACION,Look at Me!,144.0,4166659,https://open.spotify.com/track/2oUuLLKS8WbF7ELJcwbqms
2017,02,Global,Stormzy,Big For Your Boots,129.0,4145970,https://open.spotify.com/track/3uMB82o0qa7erhiZBW9KQC
2017,02,Global,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),130.0,4140498,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
2017,02,Global,Lukas Graham,7 Years,153.0,4132553,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L
2017,02,Global,"21 Savage, Metro Boomin",No Heart,136.0,4117126,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
2017,02,Global,San Holo,Light,176.0,4112114,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn
2017,02,Global,Adele,Hello,175.0,4097337,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw
2017,02,Global,"Charly Black, Daddy Yankee",Gyal You A Party Animal - Remix,135.0,4057915,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I
2017,02,Global,Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),165.0,4040792,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
2017,02,Global,Migos,Kelly Price (feat. Travis Scott),162.0,4035322,https://open.spotify.com/track/204U3zjm9kkzX25Pr4Rdld
2017,02,Global,Andy Grammer,Fresh Eyes,151.0,4034378,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3
2017,02,Global,Sia,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",159.0,4026136,https://open.spotify.com/track/5fc6rQgAKiLutfUYWQ6QnJ
2017,02,Global,Drake,Controlla,156.0,4007402,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa
2017,02,Global,"Rihanna, Drake",Work,157.0,3987516,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
2017,02,Global,Rihanna,Needed Me,158.0,3938194,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
2017,02,Global,Little Mix,Shout Out to My Ex,159.0,3938052,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g
2017,02,Global,"Burak Yeter, Danelle Sandoval",Tuesday,197.0,3896328,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
2017,02,Global,"Don Omar, Zion & Lennox",Te Quiero Pa´Mi,152.0,3815103,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz
2017,02,Global,Gucci Mane,Both (feat. Drake),146.0,3801432,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux
2017,02,Global,Adele,Send My Love (To Your New Lover),166.0,3799144,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb
2017,02,Global,"The Chainsmokers, XYLØ",Setting Fires,150.0,3795798,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s
2017,02,Global,Big Sean,Owe Me,137.0,3793026,https://open.spotify.com/track/1u0MOgWF1bbylVxpJG2ZjB
2017,02,Global,Mike Perry,The Ocean (feat. Shy Martin),185.0,3784373,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
2017,02,Global,"Ryan Gosling, Emma Stone","City Of Stars - From ""La La Land"" Soundtrack",185.0,3757213,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6
2017,02,Global,Coldplay,Hymn for the Weekend - Seeb Remix,189.0,3728218,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
2017,02,Global,Khalid,Location,182.0,3721007,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
2017,02,Global,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),155.0,3718916,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD
2017,02,Global,"Galantis, Hook N Sling",Love on Me,170.0,3709979,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF
2017,02,Global,Ariana Grande,Into You,169.0,3695721,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
2017,02,Global,Niall Horan,This Town,179.0,3690024,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7
2017,02,Global,DNCE,Cake By The Ocean,162.0,3678015,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
2017,02,Global,"Nick Jonas, Nicki Minaj","Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",191.0,3655988,https://open.spotify.com/track/4nDfc6F2uVcc6wdG7kBzWO
